Entry	Entry Name
A0A6J0JYB7	A0A6J0JYB7_RAPSA
A0A6J0KJ63	A0A6J0KJ63_RAPSA
A0A6J0KKJ9	A0A6J0KKJ9_RAPSA
A0A6J0KQ07	A0A6J0KQ07_RAPSA
A0A6J0KQG7	A0A6J0KQG7_RAPSA
A0A6J0KRQ7	A0A6J0KRQ7_RAPSA
A0A6J0KZ01	A0A6J0KZ01_RAPSA
A0A6J0L196	A0A6J0L196_RAPSA
A0A6J0L919	A0A6J0L919_RAPSA
A0A6J0LHQ7	A0A6J0LHQ7_RAPSA
A0A6J0LKG8	A0A6J0LKG8_RAPSA
A0A6J0LWT5	A0A6J0LWT5_RAPSA
A0A6J0LZF4	A0A6J0LZF4_RAPSA
A0A6J0M636	A0A6J0M636_RAPSA
A0A6J0M7R5	A0A6J0M7R5_RAPSA
A0A6J0MMH0	A0A6J0MMH0_RAPSA
A0A6J0MMT2	A0A6J0MMT2_RAPSA
A0A6J0MTQ3	A0A6J0MTQ3_RAPSA
A0A6J0MUK7	A0A6J0MUK7_RAPSA
A0A6J0MUQ2	A0A6J0MUQ2_RAPSA
A0A6J0MZH8	A0A6J0MZH8_RAPSA
A0A6J0MZL8	A0A6J0MZL8_RAPSA
A0A6J0N005	A0A6J0N005_RAPSA
A0A6J0N494	A0A6J0N494_RAPSA
A0A6J0N856	A0A6J0N856_RAPSA
A0A6J0N9D0	A0A6J0N9D0_RAPSA
A0A6J0NFS9	A0A6J0NFS9_RAPSA
A0A6J0NL68	A0A6J0NL68_RAPSA
A0A6J0NM59	A0A6J0NM59_RAPSA
A0A6J0NNB5	A0A6J0NNB5_RAPSA
A0A6J0NPP1	A0A6J0NPP1_RAPSA
A0A6J0NVZ0	A0A6J0NVZ0_RAPSA
A0A6J0P048	A0A6J0P048_RAPSA
A0A6J0P154	A0A6J0P154_RAPSA
A0A6J0P1H2	A0A6J0P1H2_RAPSA
A0A6J0P3E8	A0A6J0P3E8_RAPSA
A0A6J0P7B9	A0A6J0P7B9_RAPSA
A0A6J0ZF13	A0A6J0ZF13_9ROSI
A0A6J0ZGM3	A0A6J0ZGM3_9ROSI
A0A6J0ZJH7	A0A6J0ZJH7_9ROSI
A0A6J0ZN92	A0A6J0ZN92_9ROSI
A0A6J0ZNT2	A0A6J0ZNT2_9ROSI
A0A6J0ZUL3	A0A6J0ZUL3_9ROSI
A0A6J0ZWR1	A0A6J0ZWR1_9ROSI
A0A6J0ZZW3	A0A6J0ZZW3_9ROSI
A0A6J1A265	A0A6J1A265_9ROSI
A0A6J1A2P1	A0A6J1A2P1_9ROSI
A0A6J1A2P9	A0A6J1A2P9_9ROSI
A0A6J1A349	A0A6J1A349_9ROSI
A0A6J1A3J0	A0A6J1A3J0_9ROSI
A0A6J1A3J6	A0A6J1A3J6_9ROSI
A0A6J1A409	A0A6J1A409_9ROSI
A0A6J1AB82	A0A6J1AB82_9ROSI
A0A6J1AFY4	A0A6J1AFY4_9ROSI
A0A6J1AK73	A0A6J1AK73_9ROSI
A0A6J1AL44	A0A6J1AL44_9ROSI
A0A6J1ALC3	A0A6J1ALC3_9ROSI
A0A6J1ALF8	A0A6J1ALF8_9ROSI
A0A6J1AM19	A0A6J1AM19_9ROSI
A0A6J1AMH4	A0A6J1AMH4_9ROSI
A0A6J1AML8	A0A6J1AML8_9ROSI
A0A6J1ASH9	A0A6J1ASH9_9ROSI
A0A6J1ATC4	A0A6J1ATC4_9ROSI
A0A6J1ATI9	A0A6J1ATI9_9ROSI
A0A6J1AU81	A0A6J1AU81_9ROSI
A0A6J1AUS7	A0A6J1AUS7_9ROSI
A0A6J1AVE0	A0A6J1AVE0_9ROSI
A0A6J1AVP0	A0A6J1AVP0_9ROSI
A0A6J1AW17	A0A6J1AW17_9ROSI
A0A6J1AW93	A0A6J1AW93_9ROSI
A0A6J1AWA5	A0A6J1AWA5_9ROSI
A0A6J1B025	A0A6J1B025_9ROSI
A0A6J1BPF6	A0A6J1BPF6_9ROSI
A0A6J1BQ15	A0A6J1BQ15_9ROSI
A0A6J1BUM0	A0A6J1BUM0_MOMCH
A0A6J1C1B8	A0A6J1C1B8_MOMCH
A0A6J1C331	A0A6J1C331_MOMCH
A0A6J1C5E9	A0A6J1C5E9_MOMCH
A0A6J1C857	A0A6J1C857_MOMCH
A0A6J1CAN0	A0A6J1CAN0_MOMCH
A0A6J1CAP5	A0A6J1CAP5_MOMCH
A0A6J1CI58	A0A6J1CI58_MOMCH
A0A6J1CPV2	A0A6J1CPV2_MOMCH
A0A6J1CT05	A0A6J1CT05_MOMCH
A0A6J1CYM9	A0A6J1CYM9_MOMCH
A0A6J1CYV4	A0A6J1CYV4_MOMCH
A0A6J1D0T5	A0A6J1D0T5_MOMCH
A0A6J1D1P0	A0A6J1D1P0_MOMCH
A0A6J1D215	A0A6J1D215_MOMCH
A0A6J1D225	A0A6J1D225_MOMCH
A0A6J1D2Y9	A0A6J1D2Y9_MOMCH
A0A6J1DE52	A0A6J1DE52_MOMCH
A0A6J1DFT1	A0A6J1DFT1_MOMCH
A0A6J1DKI9	A0A6J1DKI9_MOMCH
A0A6J1DL28	A0A6J1DL28_MOMCH
A0A6J1DN34	A0A6J1DN34_MOMCH
A0A6J1DNJ5	A0A6J1DNJ5_MOMCH
A0A6J1DTK1	A0A6J1DTK1_MOMCH
A0A6J1DUP4	A0A6J1DUP4_MOMCH
A0A6J1DVY4	A0A6J1DVY4_MOMCH
A0A6J1DXB2	A0A6J1DXB2_MOMCH
A0A6J1DXC0	A0A6J1DXC0_MOMCH
A0A6J1DY06	A0A6J1DY06_MOMCH
A0A6J1DZI3	A0A6J1DZI3_MOMCH
A0A6J1DZM4	A0A6J1DZM4_MOMCH
A0A6J1E0Z3	A0A6J1E0Z3_MOMCH
A0A6J1E107	A0A6J1E107_MOMCH
A0A6J1E225	A0A6J1E225_MOMCH
A0A6J1E383	A0A6J1E383_MOMCH
A0A6J1E687	A0A6J1E687_CUCMO
A0A6J1E8C0	A0A6J1E8C0_CUCMO
A0A6J1E901	A0A6J1E901_CUCMO
A0A6J1EBM7	A0A6J1EBM7_CUCMO
A0A6J1EJR8	A0A6J1EJR8_CUCMO
A0A6J1EMS8	A0A6J1EMS8_CUCMO
A0A6J1EQD8	A0A6J1EQD8_CUCMO
A0A6J1EQU3	A0A6J1EQU3_CUCMO
A0A6J1ERB7	A0A6J1ERB7_CUCMO
A0A6J1EV24	A0A6J1EV24_CUCMO
A0A6J1EWT9	A0A6J1EWT9_CUCMO
A0A6J1FK44	A0A6J1FK44_CUCMO
A0A6J1FNM0	A0A6J1FNM0_CUCMO
A0A6J1FPX0	A0A6J1FPX0_CUCMO
A0A6J1FPY8	A0A6J1FPY8_CUCMO
A0A6J1FQX6	A0A6J1FQX6_CUCMO
A0A6J1FQZ4	A0A6J1FQZ4_CUCMO
A0A6J1FR24	A0A6J1FR24_CUCMO
A0A6J1FR47	A0A6J1FR47_CUCMO
A0A6J1FT87	A0A6J1FT87_CUCMO
A0A6J1FW58	A0A6J1FW58_CUCMO
A0A6J1FX45	A0A6J1FX45_CUCMO
A0A6J1FXJ9	A0A6J1FXJ9_CUCMO
A0A6J1FXY6	A0A6J1FXY6_CUCMO
A0A6J1G3K1	A0A6J1G3K1_CUCMO
A0A6J1G3N0	A0A6J1G3N0_CUCMO
A0A6J1G3P3	A0A6J1G3P3_CUCMO
A0A6J1G3R7	A0A6J1G3R7_CUCMO
A0A6J1G5D1	A0A6J1G5D1_CUCMO
A0A6J1G6U4	A0A6J1G6U4_CUCMO
A0A6J1G775	A0A6J1G775_CUCMO
A0A6J1G7E0	A0A6J1G7E0_CUCMO
A0A6J1GGA7	A0A6J1GGA7_CUCMO
A0A6J1GJH4	A0A6J1GJH4_CUCMO
A0A6J1GM17	A0A6J1GM17_CUCMO
A0A6J1GM98	A0A6J1GM98_CUCMO
A0A6J1GMF5	A0A6J1GMF5_CUCMO
A0A6J1GNN6	A0A6J1GNN6_CUCMO
A0A6J1GNN9	A0A6J1GNN9_CUCMO
A0A6J1GNQ2	A0A6J1GNQ2_CUCMO
A0A6J1GNQ6	A0A6J1GNQ6_CUCMO
A0A6J1GP77	A0A6J1GP77_CUCMO
A0A6J1GQS9	A0A6J1GQS9_CUCMO
A0A6J1GQY9	A0A6J1GQY9_CUCMO
A0A6J1H2E7	A0A6J1H2E7_CUCMO
A0A6J1H8R6	A0A6J1H8R6_CUCMO
A0A6J1HJH3	A0A6J1HJH3_CUCMO
A0A6J1HKU1	A0A6J1HKU1_CUCMA
A0A6J1HLT4	A0A6J1HLT4_CUCMO
A0A6J1HQ38	A0A6J1HQ38_CUCMA
A0A6J1HUP1	A0A6J1HUP1_CUCMA
A0A6J1HWD5	A0A6J1HWD5_CUCMA
A0A6J1I5N0	A0A6J1I5N0_CUCMA
A0A6J1I5Q1	A0A6J1I5Q1_CUCMA
A0A6J1I6B3	A0A6J1I6B3_CUCMA
A0A6J1I958	A0A6J1I958_CUCMA
A0A6J1IBR6	A0A6J1IBR6_CUCMA
A0A6J1IBZ8	A0A6J1IBZ8_CUCMA
A0A6J1ID56	A0A6J1ID56_CUCMA
A0A6J1IDR8	A0A6J1IDR8_CUCMA
A0A6J1IF10	A0A6J1IF10_CUCMA
A0A6J1IIK0	A0A6J1IIK0_CUCMA
A0A6J1IJB3	A0A6J1IJB3_CUCMA
A0A6J1IJB8	A0A6J1IJB8_CUCMA
A0A6J1IMD4	A0A6J1IMD4_CUCMA
A0A6J1IQ41	A0A6J1IQ41_CUCMA
A0A6J1ISK5	A0A6J1ISK5_CUCMA
A0A6J1IVF8	A0A6J1IVF8_CUCMA
A0A6J1IW15	A0A6J1IW15_CUCMA
A0A6J1IZH7	A0A6J1IZH7_CUCMA
A0A6J1J854	A0A6J1J854_CUCMA
A0A6J1JDL5	A0A6J1JDL5_CUCMA
A0A6J1JEF2	A0A6J1JEF2_CUCMA
A0A6J1JGX4	A0A6J1JGX4_CUCMA
A0A6J1JSE5	A0A6J1JSE5_CUCMA
A0A6J1JUJ2	A0A6J1JUJ2_CUCMA
A0A6J1JXW2	A0A6J1JXW2_CUCMA
A0A6J1K7P7	A0A6J1K7P7_CUCMA
A0A6J1KDA3	A0A6J1KDA3_CUCMA
A0A6J1KFK8	A0A6J1KFK8_CUCMA
A0A6J1KHA5	A0A6J1KHA5_CUCMA
A0A6J1KIJ8	A0A6J1KIJ8_CUCMA
A0A6J1KJW4	A0A6J1KJW4_CUCMA
A0A6J1KRK1	A0A6J1KRK1_CUCMA
A0A6J1KTK3	A0A6J1KTK3_CUCMA
A0A6J1L1G1	A0A6J1L1G1_CUCMA
A0A6J1L2S8	A0A6J1L2S8_CUCMA
A0A6J4B004	A0A6J4B004_SOLLC
A0A6J5TCS9	A0A6J5TCS9_PRUAR
A0A6J5TCV4	A0A6J5TCV4_PRUAR
A0A6J5TCZ9	A0A6J5TCZ9_PRUAR
A0A6J5TD25	A0A6J5TD25_PRUAR
A0A6J5TDH3	A0A6J5TDH3_PRUAR
A0A6J5TDJ0	A0A6J5TDJ0_PRUAR
A0A6J5TEC1	A0A6J5TEC1_PRUAR
A0A6J5TEU0	A0A6J5TEU0_PRUAR
A0A6J5TFI5	A0A6J5TFI5_PRUAR
A0A6J5TGC1	A0A6J5TGC1_PRUAR
A0A6J5THP6	A0A6J5THP6_PRUAR
A0A6J5TLK2	A0A6J5TLK2_PRUAR
A0A6J5TMH7	A0A6J5TMH7_PRUAR
A0A6J5TN65	A0A6J5TN65_PRUAR
A0A6J5TNS5	A0A6J5TNS5_PRUAR
A0A6J5TRN4	A0A6J5TRN4_PRUAR
A0A6J5TVS5	A0A6J5TVS5_PRUAR
A0A6J5U166	A0A6J5U166_PRUAR
A0A6J5U7E9	A0A6J5U7E9_PRUAR
A0A6J5U9K0	A0A6J5U9K0_PRUAR
A0A6J5UCC1	A0A6J5UCC1_PRUAR
A0A6J5UHB7	A0A6J5UHB7_PRUAR
A0A6J5UHE5	A0A6J5UHE5_PRUAR
A0A6J5UII9	A0A6J5UII9_PRUAR
A0A6J5UQ95	A0A6J5UQ95_PRUAR
A0A6J5UR47	A0A6J5UR47_PRUAR
A0A6J5UR52	A0A6J5UR52_PRUAR
A0A6J5UR77	A0A6J5UR77_PRUAR
A0A6J5USH0	A0A6J5USH0_PRUAR
A0A6J5UTM7	A0A6J5UTM7_PRUAR
A0A6J5UTS0	A0A6J5UTS0_PRUAR
A0A6J5UU23	A0A6J5UU23_PRUAR
A0A6J5UXY0	A0A6J5UXY0_PRUAR
A0A6J5UYY3	A0A6J5UYY3_PRUAR
A0A6J5UYY4	A0A6J5UYY4_PRUAR
A0A6J5UZ79	A0A6J5UZ79_PRUAR
A0A6J5V4M1	A0A6J5V4M1_PRUAR
A0A6J5V4M6	A0A6J5V4M6_PRUAR
A0A6J5V4R6	A0A6J5V4R6_PRUAR
A0A6J5V6T1	A0A6J5V6T1_PRUAR
A0A6J5V6U1	A0A6J5V6U1_PRUAR
A0A6J5V777	A0A6J5V777_PRUAR
A0A6J5V8P0	A0A6J5V8P0_PRUAR
A0A6J5V987	A0A6J5V987_PRUAR
A0A6J5VDE9	A0A6J5VDE9_PRUAR
A0A6J5VDF9	A0A6J5VDF9_PRUAR
A0A6J5VDV0	A0A6J5VDV0_PRUAR
A0A6J5VK02	A0A6J5VK02_PRUAR
A0A6J5VKG3	A0A6J5VKG3_PRUAR
A0A6J5VLT1	A0A6J5VLT1_PRUAR
A0A6J5VML7	A0A6J5VML7_PRUAR
A0A6J5VQD2	A0A6J5VQD2_PRUAR
A0A6J5VQJ6	A0A6J5VQJ6_PRUAR
A0A6J5VQK2	A0A6J5VQK2_PRUAR
A0A6J5VR52	A0A6J5VR52_PRUAR
A0A6J5VSJ5	A0A6J5VSJ5_PRUAR
A0A6J5VST9	A0A6J5VST9_PRUAR
A0A6J5VT31	A0A6J5VT31_PRUAR
A0A6J5VTM1	A0A6J5VTM1_PRUAR
A0A6J5VTY0	A0A6J5VTY0_PRUAR
A0A6J5VU97	A0A6J5VU97_PRUAR
A0A6J5VV75	A0A6J5VV75_PRUAR
A0A6J5VVE1	A0A6J5VVE1_PRUAR
A0A6J5VVN0	A0A6J5VVN0_PRUAR
A0A6J5VW92	A0A6J5VW92_PRUAR
A0A6J5VWM9	A0A6J5VWM9_PRUAR
A0A6J5VX81	A0A6J5VX81_PRUAR
A0A6J5VXK6	A0A6J5VXK6_PRUAR
A0A6J5VXU8	A0A6J5VXU8_PRUAR
A0A6J5W044	A0A6J5W044_PRUAR
A0A6J5W158	A0A6J5W158_PRUAR
A0A6J5W1W0	A0A6J5W1W0_PRUAR
A0A6J5W1W7	A0A6J5W1W7_PRUAR
A0A6J5W6M1	A0A6J5W6M1_PRUAR
A0A6J5W7F6	A0A6J5W7F6_PRUAR
A0A6J5W7Q9	A0A6J5W7Q9_PRUAR
A0A6J5WEL3	A0A6J5WEL3_PRUAR
A0A6J5WPE7	A0A6J5WPE7_PRUAR
A0A6J5WSF2	A0A6J5WSF2_PRUAR
A0A6J5WTC0	A0A6J5WTC0_PRUAR
A0A6J5WYA5	A0A6J5WYA5_PRUAR
A0A6J5X5S0	A0A6J5X5S0_PRUAR
A0A6J5X6Q7	A0A6J5X6Q7_PRUAR
A0A6J5X8H8	A0A6J5X8H8_PRUAR
A0A6J5X8R2	A0A6J5X8R2_PRUAR
A0A6J5X9D6	A0A6J5X9D6_PRUAR
A0A6J5XAT5	A0A6J5XAT5_PRUAR
A0A6J5XAV5	A0A6J5XAV5_PRUAR
A0A6J5XE07	A0A6J5XE07_PRUAR
A0A6J5XFM7	A0A6J5XFM7_PRUAR
A0A6J5XHP7	A0A6J5XHP7_PRUAR
A0A6J5XK69	A0A6J5XK69_PRUAR
A0A6J5XK78	A0A6J5XK78_PRUAR
A0A6J5XKJ8	A0A6J5XKJ8_PRUAR
A0A6J5XKV3	A0A6J5XKV3_PRUAR
A0A6J5XKX6	A0A6J5XKX6_PRUAR
A0A6J5XQC3	A0A6J5XQC3_PRUAR
A0A6J5XQV1	A0A6J5XQV1_PRUAR
A0A6J5XRC3	A0A6J5XRC3_PRUAR
A0A6J5XRD4	A0A6J5XRD4_PRUAR
A0A6J5XTK9	A0A6J5XTK9_PRUAR
A0A6J5XTN6	A0A6J5XTN6_PRUAR
A0A6J5XXY7	A0A6J5XXY7_PRUAR
A0A6J5Y1K1	A0A6J5Y1K1_PRUAR
A0A6J5Y550	A0A6J5Y550_PRUAR
A0A6J5Y5B2	A0A6J5Y5B2_PRUAR
A0A6J5Y6U7	A0A6J5Y6U7_PRUAR
A0A6J5Y7H5	A0A6J5Y7H5_PRUAR
A0A6J5Y7V6	A0A6J5Y7V6_PRUAR
A0A6J5Y8T8	A0A6J5Y8T8_PRUAR
A0A6J5YBH8	A0A6J5YBH8_PRUAR
A0A6J5YBW8	A0A6J5YBW8_PRUAR
A0A6J5YDD7	A0A6J5YDD7_PRUAR
A0A6L2JAS2	A0A6L2JAS2_TANCI
A0A6L2KJ49	A0A6L2KJ49_TANCI
A0A6L2KQM0	A0A6L2KQM0_TANCI
A0A6L2LED4	A0A6L2LED4_TANCI
A0A6L2LTD5	A0A6L2LTD5_TANCI
A0A6L2N7U6	A0A6L2N7U6_TANCI
A0A6L2NWF6	A0A6L2NWF6_TANCI
A0A6L2P1A9	A0A6L2P1A9_TANCI
A0A6L2P4W5	A0A6L2P4W5_TANCI
A0A6L5B8E4	A0A6L5B8E4_APIGR
A0A6L5B9V5	A0A6L5B9V5_APIGR
A0A6L5B9Z2	A0A6L5B9Z2_APIGR
A0A6M2E741	A0A6M2E741_9ROSI
A0A6M2EAY7	A0A6M2EAY7_9ROSI
A0A6M2EBA7	A0A6M2EBA7_9ROSI
A0A6M2EBL4	A0A6M2EBL4_9ROSI
A0A6M2EDX0	A0A6M2EDX0_9ROSI
A0A6M2EEH0	A0A6M2EEH0_9ROSI
A0A6M2EFP0	A0A6M2EFP0_9ROSI
A0A6M2EGP3	A0A6M2EGP3_9ROSI
A0A6M2EI24	A0A6M2EI24_9ROSI
A0A6M2EIE1	A0A6M2EIE1_9ROSI
A0A6M2EPE0	A0A6M2EPE0_9ROSI
A0A6M2ERN1	A0A6M2ERN1_9ROSI
A0A6M2ES04	A0A6M2ES04_9ROSI
A0A6M2ETH1	A0A6M2ETH1_9ROSI
A0A6M2EVD2	A0A6M2EVD2_9ROSI
A0A6M2EVP3	A0A6M2EVP3_9ROSI
A0A6M2EW71	A0A6M2EW71_9ROSI
A0A6M2EXD5	A0A6M2EXD5_9ROSI
A0A6M2EXG9	A0A6M2EXG9_9ROSI
A0A6M2F0P5	A0A6M2F0P5_9ROSI
A0A6M2F4B6	A0A6M2F4B6_9ROSI
A0A6M2F4J5	A0A6M2F4J5_9ROSI
A0A6M2F5C1	A0A6M2F5C1_9ROSI
A0A6M2F743	A0A6M2F743_9ROSI
A0A6M2F7A7	A0A6M2F7A7_9ROSI
A0A6M2F9Z4	A0A6M2F9Z4_9ROSI
A0A6M2FAE4	A0A6M2FAE4_9ROSI
A0A6M2FAL7	A0A6M2FAL7_9ROSI
A0A6M2FCP8	A0A6M2FCP8_9ROSI
A0A6M2FDK9	A0A6M2FDK9_9ROSI
A0A6M6R148	A0A6M6R148_9SOLA
A0A6M6R352	A0A6M6R352_MANOF
A0A6M8PDW2	A0A6M8PDW2_AGAAI
A0A6N2AG50	A0A6N2AG50_SOLCI
A0A6N2AG94	A0A6N2AG94_SOLCI
A0A6N2AH74	A0A6N2AH74_SOLCI
A0A6N2AHA7	A0A6N2AHA7_SOLCI
A0A6N2AHT4	A0A6N2AHT4_SOLCI
A0A6N2AID4	A0A6N2AID4_SOLCI
A0A6N2AIE4	A0A6N2AIE4_SOLCI
A0A6N2AIF9	A0A6N2AIF9_SOLCI
A0A6N2AIT9	A0A6N2AIT9_SOLCI
A0A6N2AJ83	A0A6N2AJ83_SOLCI
A0A6N2AJ95	A0A6N2AJ95_SOLCI
A0A6N2AJT8	A0A6N2AJT8_SOLCI
A0A6N2AKU3	A0A6N2AKU3_SOLCI
A0A6N2ALH2	A0A6N2ALH2_SOLCI
A0A6N2ALN6	A0A6N2ALN6_SOLCI
A0A6N2ANA0	A0A6N2ANA0_SOLCI
A0A6N2ANH4	A0A6N2ANH4_SOLCI
A0A6N2ANN0	A0A6N2ANN0_SOLCI
A0A6N2ANQ3	A0A6N2ANQ3_SOLCI
A0A6N2ANT4	A0A6N2ANT4_SOLCI
A0A6N2AP18	A0A6N2AP18_SOLCI
A0A6N2APN6	A0A6N2APN6_SOLCI
A0A6N2AQ76	A0A6N2AQ76_SOLCI
A0A6N2AQP9	A0A6N2AQP9_SOLCI
A0A6N2AQS8	A0A6N2AQS8_SOLCI
A0A6N2AR45	A0A6N2AR45_SOLCI
A0A6N2ARU1	A0A6N2ARU1_SOLCI
A0A6N2ARV5	A0A6N2ARV5_SOLCI
A0A6N2ATD8	A0A6N2ATD8_SOLCI
A0A6N2ATK6	A0A6N2ATK6_SOLCI
A0A6N2ATX6	A0A6N2ATX6_SOLCI
A0A6N2AU27	A0A6N2AU27_SOLCI
A0A6N2AUE1	A0A6N2AUE1_SOLCI
A0A6N2AUI2	A0A6N2AUI2_SOLCI
A0A6N2AV30	A0A6N2AV30_SOLCI
A0A6N2AV47	A0A6N2AV47_SOLCI
A0A6N2AWL2	A0A6N2AWL2_SOLCI
A0A6N2AX01	A0A6N2AX01_SOLCI
A0A6N2AXH3	A0A6N2AXH3_SOLCI
A0A6N2AYF6	A0A6N2AYF6_SOLCI
A0A6N2AZ29	A0A6N2AZ29_SOLCI
A0A6N2B000	A0A6N2B000_SOLCI
A0A6N2B0W0	A0A6N2B0W0_SOLCI
A0A6N2B1W7	A0A6N2B1W7_SOLCI
A0A6N2B1W9	A0A6N2B1W9_SOLCI
A0A6N2B2I9	A0A6N2B2I9_SOLCI
A0A6N2B2U5	A0A6N2B2U5_SOLCI
A0A6N2B394	A0A6N2B394_SOLCI
A0A6N2B3A3	A0A6N2B3A3_SOLCI
A0A6N2B3E2	A0A6N2B3E2_SOLCI
A0A6N2B3S1	A0A6N2B3S1_SOLCI
A0A6N2B3V0	A0A6N2B3V0_SOLCI
A0A6N2B516	A0A6N2B516_SOLCI
A0A6N2B5L7	A0A6N2B5L7_SOLCI
A0A6N2B5M2	A0A6N2B5M2_SOLCI
A0A6N2B6I4	A0A6N2B6I4_SOLCI
A0A6N2B6J3	A0A6N2B6J3_SOLCI
A0A6N2B725	A0A6N2B725_SOLCI
A0A6N2B780	A0A6N2B780_SOLCI
A0A6N2B7C6	A0A6N2B7C6_SOLCI
A0A6N2B7P1	A0A6N2B7P1_SOLCI
A0A6N2B7U6	A0A6N2B7U6_SOLCI
A0A6N2B8E1	A0A6N2B8E1_SOLCI
A0A6N2B9H7	A0A6N2B9H7_SOLCI
A0A6N2B9W5	A0A6N2B9W5_SOLCI
A0A6N2BB65	A0A6N2BB65_SOLCI
A0A6N2BBA2	A0A6N2BBA2_SOLCI
A0A6N2BBJ6	A0A6N2BBJ6_SOLCI
A0A6N2BBL5	A0A6N2BBL5_SOLCI
A0A6N2BBR0	A0A6N2BBR0_SOLCI
A0A6N2BCM5	A0A6N2BCM5_SOLCI
A0A6N2BCS3	A0A6N2BCS3_SOLCI
A0A6N2BDT3	A0A6N2BDT3_SOLCI
A0A6N2BDZ5	A0A6N2BDZ5_SOLCI
A0A6N2BEL2	A0A6N2BEL2_SOLCI
A0A6N2BF70	A0A6N2BF70_SOLCI
A0A6N2BFA1	A0A6N2BFA1_SOLCI
A0A6N2BFE7	A0A6N2BFE7_SOLCI
A0A6N2BGX7	A0A6N2BGX7_SOLCI
A0A6N2BH82	A0A6N2BH82_SOLCI
A0A6N2BH86	A0A6N2BH86_SOLCI
A0A6N2BI39	A0A6N2BI39_SOLCI
A0A6N2BIP5	A0A6N2BIP5_SOLCI
A0A6N2BIQ2	A0A6N2BIQ2_SOLCI
A0A6N2BIT0	A0A6N2BIT0_SOLCI
A0A6N2BJQ6	A0A6N2BJQ6_SOLCI
A0A6N2BJU9	A0A6N2BJU9_SOLCI
A0A6N2BK41	A0A6N2BK41_SOLCI
A0A6N2BK78	A0A6N2BK78_SOLCI
A0A6N2BL10	A0A6N2BL10_SOLCI
A0A6N2BLL0	A0A6N2BLL0_SOLCI
A0A6N2BNT2	A0A6N2BNT2_SOLCI
A0A6N2BP17	A0A6N2BP17_SOLCI
A0A6N2BP36	A0A6N2BP36_SOLCI
A0A6N2BPE4	A0A6N2BPE4_SOLCI
A0A6N2BPL0	A0A6N2BPL0_SOLCI
A0A6N2BQ05	A0A6N2BQ05_SOLCI
A0A6N2BRP3	A0A6N2BRP3_SOLCI
A0A6N2BRR6	A0A6N2BRR6_SOLCI
A0A6N2BS92	A0A6N2BS92_SOLCI
A0A6N2BT51	A0A6N2BT51_SOLCI
A0A6N2BTI0	A0A6N2BTI0_SOLCI
A0A6N2BUE3	A0A6N2BUE3_SOLCI
A0A6N2BUK1	A0A6N2BUK1_SOLCI
A0A6N2BUN6	A0A6N2BUN6_SOLCI
A0A6N2BUQ0	A0A6N2BUQ0_SOLCI
A0A6N2BUX5	A0A6N2BUX5_SOLCI
A0A6N2BVM4	A0A6N2BVM4_SOLCI
A0A6N2BVP8	A0A6N2BVP8_SOLCI
A0A6N2BWT0	A0A6N2BWT0_SOLCI
A0A6N2BWU1	A0A6N2BWU1_SOLCI
A0A6N2BWW2	A0A6N2BWW2_SOLCI
A0A6N2BX03	A0A6N2BX03_SOLCI
A0A6N2BXQ1	A0A6N2BXQ1_SOLCI
A0A6N2BZ18	A0A6N2BZ18_SOLCI
A0A6N2C062	A0A6N2C062_SOLCI
A0A6N2C0C9	A0A6N2C0C9_SOLCI
A0A6N2C0D0	A0A6N2C0D0_SOLCI
A0A6N2C0V3	A0A6N2C0V3_SOLCI
A0A6N2C1U9	A0A6N2C1U9_SOLCI
A0A6N2C2E5	A0A6N2C2E5_SOLCI
A0A6N2C306	A0A6N2C306_SOLCI
A0A6N2C314	A0A6N2C314_SOLCI
A0A6N2C3L0	A0A6N2C3L0_SOLCI
A0A6N2C3W6	A0A6N2C3W6_SOLCI
A0A6N2C3X0	A0A6N2C3X0_SOLCI
A0A6N2C4A3	A0A6N2C4A3_SOLCI
A0A6N2C5Q7	A0A6N2C5Q7_SOLCI
A0A6N2C6M9	A0A6N2C6M9_SOLCI
A0A6N2C7Y0	A0A6N2C7Y0_SOLCI
A0A6N2CAH8	A0A6N2CAH8_SOLCI
A0A6N2CAM5	A0A6N2CAM5_SOLCI
A0A6N2CC33	A0A6N2CC33_SOLCI
A0A6N2CD01	A0A6N2CD01_SOLCI
A0A6N2CD24	A0A6N2CD24_SOLCI
A0A6N2CDU5	A0A6N2CDU5_SOLCI
A0A6N2CEW5	A0A6N2CEW5_SOLCI
A0A6N2CH02	A0A6N2CH02_SOLCI
A0A6N2CH08	A0A6N2CH08_SOLCI
A0A6N2CHC9	A0A6N2CHC9_SOLCI
A0A6N2CHG9	A0A6N2CHG9_SOLCI
A0A6N2CHL7	A0A6N2CHL7_SOLCI
A0A6N2CHQ6	A0A6N2CHQ6_SOLCI
A0A6N2CI04	A0A6N2CI04_SOLCI
A0A6N2CJ00	A0A6N2CJ00_SOLCI
A0A6N2CJG4	A0A6N2CJG4_SOLCI
A0A6N2CJH6	A0A6N2CJH6_SOLCI
A0A6N2CL02	A0A6N2CL02_SOLCI
A0A6N2JXM4	A0A6N2JXM4_SALVM
A0A6N2JY98	A0A6N2JY98_SALVM
A0A6N2JZ67	A0A6N2JZ67_SALVM
A0A6N2JZA3	A0A6N2JZA3_SALVM
A0A6N2JZG4	A0A6N2JZG4_SALVM
A0A6N2K286	A0A6N2K286_SALVM
