Entry	Entry Name
A0A9D5DAJ6	A0A9D5DAJ6_9LILI
A0A9E2KYK6	A0A9E2KYK6_9FUSO
A0A9E6VR75	A0A9E6VR75_UNCBA
A0A9E7MGS1	A0A9E7MGS1_9CAUD
A0A9J5Z191	A0A9J5Z191_SOLCO
A0A9N7MN10	A0A9N7MN10_STRHE
A0A9N7NIX6	A0A9N7NIX6_STRHE
A0A9N7P500	A0A9N7P500_STRHE
A0A9N7YRM3	A0A9N7YRM3_PLEPL
A0A9N8EXP0	A0A9N8EXP0_9STRA
A0A9N8EZB1	A0A9N8EZB1_9STRA
A0A9N8JA98	A0A9N8JA98_9PEZI
A0A9N8JHH5	A0A9N8JHH5_9PEZI
A0A9N8K2F9	A0A9N8K2F9_9PEZI
A0A9N8K7S1	A0A9N8K7S1_9PEZI
A0A9N8PRK8	A0A9N8PRK8_9PEZI
A0A9N8YSB7	A0A9N8YSB7_9GLOM
A0A9N8ZKL9	A0A9N8ZKL9_FUNMO
A0A9N9C6H5	A0A9N9C6H5_9GLOM
A0A9N9C7X0	A0A9N9C7X0_9GLOM
A0A9N9K4K4	A0A9N9K4K4_9GLOM
A0A9N9KMS2	A0A9N9KMS2_9HELO
A0A9N9M0N0	A0A9N9M0N0_9HELO
A0A9N9Y308	A0A9N9Y308_9HYPO
A0A9N9YCM3	A0A9N9YCM3_9HYPO
A0A9N9ZCA6	A0A9N9ZCA6_9HYPO
A0A9P0Z7D2	A0A9P0Z7D2_CUSEU
A0A9P2ZXR7	A0A9P2ZXR7_9TREE
A0A9P3I1Q6	A0A9P3I1Q6_PURLI
A0A9P3N0D2	A0A9P3N0D2_9VIRI
A0A9P3N804	A0A9P3N804_9VIRI
A0A9P4GBT2	A0A9P4GBT2_9PLEO
A0A9P4HV60	A0A9P4HV60_9PEZI
A0A9P4J9X0	A0A9P4J9X0_9PEZI
A0A9P4JSX6	A0A9P4JSX6_9PLEO
A0A9P4KHF0	A0A9P4KHF0_9PLEO
A0A9P4LQT6	A0A9P4LQT6_9PLEO
A0A9P4NP99	A0A9P4NP99_9PEZI
A0A9P4T5R2	A0A9P4T5R2_CURKU
A0A9P4UC66	A0A9P4UC66_9PLEO
A0A9P4UFM7	A0A9P4UFM7_9PLEO
A0A9P4VX50	A0A9P4VX50_9PEZI
A0A9P4W6P2	A0A9P4W6P2_CURKU
A0A9P4XJD2	A0A9P4XJD2_9HYPO
A0A9P5B5Z1	A0A9P5B5Z1_9HYPO
A0A9P5BSX3	A0A9P5BSX3_9PEZI
A0A9P5BZG7	A0A9P5BZG7_9PLEO
A0A9P5H6N6	A0A9P5H6N6_9HYPO
A0A9P5LB85	A0A9P5LB85_9HYPO
A0A9P5M2W6	A0A9P5M2W6_9HELO
A0A9P5PM08	A0A9P5PM08_9AGAR
A0A9P5THZ0	A0A9P5THZ0_GYMJU
A0A9P5URU7	A0A9P5URU7_9FUNG
A0A9P6IFT9	A0A9P6IFT9_9PEZI
A0A9P6KVB1	A0A9P6KVB1_9PLEO
A0A9P6QFS7	A0A9P6QFS7_9FUNG
A0A9P6QQD8	A0A9P6QQD8_9FUNG
A0A9P6R5A4	A0A9P6R5A4_9FUNG
A0A9P6SS85	A0A9P6SS85_9FUNG
A0A9P6UTA1	A0A9P6UTA1_9FUNG
A0A9P6VRP5	A0A9P6VRP5_9HELO
A0A9P6Z6A9	A0A9P6Z6A9_9FUNG
A0A9P7CAU9	A0A9P7CAU9_RHIOR
A0A9P7FU66	A0A9P7FU66_9AGAR
A0A9P7H3B8	A0A9P7H3B8_9HYPO
A0A9P7MKM6	A0A9P7MKM6_9HYPO
A0A9P7MW15	A0A9P7MW15_9HYPO
A0A9P7NW79	A0A9P7NW79_9HYPO
A0A9P7P1L0	A0A9P7P1L0_9HYPO
A0A9P7PIV0	A0A9P7PIV0_9HYPO
A0A9P7Q0V9	A0A9P7Q0V9_9HYPO
A0A9P7QHC8	A0A9P7QHC8_9HYPO
A0A9P7REN2	A0A9P7REN2_9PEZI
A0A9P7Z357	A0A9P7Z357_9HELO
A0A9P7ZDJ3	A0A9P7ZDJ3_9HYPO
A0A9P8A4Z5	A0A9P8A4Z5_MORAP
A0A9P8C1H8	A0A9P8C1H8_9HELO
A0A9P8E721	A0A9P8E721_9PEZI
A0A9P8ECU3	A0A9P8ECU3_9PEZI
A0A9P8ELS4	A0A9P8ELS4_9PEZI
A0A9P8EP42	A0A9P8EP42_9PEZI
A0A9P8ETY7	A0A9P8ETY7_9PEZI
A0A9P8F7L0	A0A9P8F7L0_9PEZI
A0A9P8FHI6	A0A9P8FHI6_9PEZI
A0A9P8FKB1	A0A9P8FKB1_9PEZI
A0A9P8FVR6	A0A9P8FVR6_9PEZI
A0A9P8FYL5	A0A9P8FYL5_9PEZI
A0A9P8GK98	A0A9P8GK98_9PEZI
A0A9P8GVK0	A0A9P8GVK0_9PEZI
A0A9P8H6M5	A0A9P8H6M5_9PEZI
A0A9P8H7N0	A0A9P8H7N0_9PEZI
A0A9P8J4C3	A0A9P8J4C3_9PEZI
A0A9P8JLU3	A0A9P8JLU3_9PEZI
A0A9P8K5Z7	A0A9P8K5Z7_9PEZI
A0A9P8M358	A0A9P8M358_9HYPO
A0A9P8RF92	A0A9P8RF92_9PEZI
A0A9P8UIV0	A0A9P8UIV0_9PEZI
A0A9P8VNC4	A0A9P8VNC4_9PEZI
A0A9P8Y0B0	A0A9P8Y0B0_9PEZI
A0A9P8YIC2	A0A9P8YIC2_9PEZI
A0A9P9EA99	A0A9P9EA99_9HYPO
A0A9P9EZV7	A0A9P9EZV7_9HYPO
A0A9P9HZ27	A0A9P9HZ27_FUSSL
A0A9P9IAI4	A0A9P9IAI4_9PLEO
A0A9P9IXH1	A0A9P9IXH1_9HYPO
A0A9P9J9I4	A0A9P9J9I4_9HYPO
A0A9P9P7A5	A0A9P9P7A5_9PLEO
A0A9P9R1V0	A0A9P9R1V0_9PEZI
A0A9P9S8D8	A0A9P9S8D8_9HELO
A0A9P9SS95	A0A9P9SS95_9PLEO
A0A9P9WQN3	A0A9P9WQN3_9PEZI
A0A9P9X9F2	A0A9P9X9F2_9PEZI
A0A9P9Y7B7	A0A9P9Y7B7_9HYPO
A0A9Q0CPN3	A0A9Q0CPN3_9POAL
A0A9Q0JSI5	A0A9Q0JSI5_9ROSI
A0A9Q0K6S1	A0A9Q0K6S1_9MAGN
A0A9Q0L630	A0A9Q0L630_9EUKA
A0A9Q0NRG3	A0A9Q0NRG3_SALVM
A0A9Q0P2Y6	A0A9Q0P2Y6_SALPP
A0A9Q0Z777	A0A9Q0Z777_9ROSI
A0A9Q1JF60	A0A9Q1JF60_9CARY
A0A9Q1RN50	A0A9Q1RN50_9SOLA
A0A9Q8SX82	A0A9Q8SX82_9PEZI
A0A9Q8VD63	A0A9Q8VD63_9HYPO
A0A9Q8Z0G8	A0A9Q8Z0G8_CURCL
A0A9Q8ZBK0	A0A9Q8ZBK0_CURCL
A0A9Q9EQR6	A0A9Q9EQR6_9PEZI
A0A9R0IF86	A0A9R0IF86_SPIOL
A0A9R0WM92	A0A9R0WM92_TRITD
A0A9R0X6E4	A0A9R0X6E4_TRITD
A0A9R1WTE7	A0A9R1WTE7_LACSA
A0A9W3BWD8	A0A9W3BWD8_RAPSA
A0A9W3BZ99	A0A9W3BZ99_RAPSA
A0A9W3CB23	A0A9W3CB23_RAPSA
A0A9W3CB68	A0A9W3CB68_RAPSA
A0A9W3CE66	A0A9W3CE66_RAPSA
A0A9W3CWE5	A0A9W3CWE5_RAPSA
A0A9W3CZC5	A0A9W3CZC5_RAPSA
A0A9W3D1E9	A0A9W3D1E9_RAPSA
A0A9W4P232	A0A9W4P232_9EURO
A0A9W4RHH6	A0A9W4RHH6_9PEZI
A0A9W4SN87	A0A9W4SN87_9GLOM
A0A9W4UKF5	A0A9W4UKF5_9PLEO
A0A9W4UPS5	A0A9W4UPS5_9PLEO
A0A9W4WU18	A0A9W4WU18_9GLOM
A0A9W5T9W8	A0A9W5T9W8_BABOV
A0A9W6DRE9	A0A9W6DRE9_9EURO
A0A9W6EH06	A0A9W6EH06_ASPTU
A0A9W6F8H7	A0A9W6F8H7_9CHLO
A0A9W7HAF3	A0A9W7HAF3_HIBTR
A0A9W8K1V7	A0A9W8K1V7_9AGAR
A0A9W8V331	A0A9W8V331_9HYPO
A0A9W8WT21	A0A9W8WT21_9PLEO
A0A9W8X6T5	A0A9W8X6T5_9PLEO
A0A9W8YGJ7	A0A9W8YGJ7_9PLEO
A0A9W8Z077	A0A9W8Z077_9PEZI
A0A9W8Z8N7	A0A9W8Z8N7_9PLEO
A0A9W8ZFZ8	A0A9W8ZFZ8_9PLEO
A0A9W9BHX3	A0A9W9BHX3_9HYPO
A0A9W9BZW2	A0A9W9BZW2_9PLEO
A0A9W9G4T1	A0A9W9G4T1_9EURO
A0A9W9X665	A0A9W9X665_9EURO
A0A9X0AR05	A0A9X0AR05_9HELO
A0A9X9P462	A0A9X9P462_9CAUD
A2R9V3	A2R9V3_ASPNC
A3F4K1	A3F4K1_BRAJU
A5BU57	A5BU57_VITVI
A7AXA3	A7AXA3_BABBO
A7EID9	A7EID9_SCLS1
A7UWF1	A7UWF1_NEUCR
A8JG03	A8JG03_CHLRE
A9NTC3	A9NTC3_PICSI
A9TGB9	A9TGB9_PHYPA
A9TGU1	A9TGU1_PHYPA
B2B4L3	B2B4L3_PODAN
B6VCT5	B6VCT5_BRARP
B8BD95	B8BD95_ORYSI
B8LNW1	B8LNW1_PICSI
B8NVM0	B8NVM0_ASPFN
B9F279	B9F279_ORYSJ
B9IAU2	B9IAU2_POPTR
B9RAJ2	B9RAJ2_RICCO
B9REG8	B9REG8_RICCO
B9T7Z4	B9T7Z4_RICCO
C0PQW4	C0PQW4_PICSI
C1JFI2	C1JFI2_9BRAS
C1MV67	C1MV67_MICPC
C6TLE7	C6TLE7_SOYBN
C7YS07	C7YS07_FUSV7
D2VFK9	D2VFK9_NAEGR
D3AZ97	D3AZ97_HETP5
D3TI85	D3TI85_TRIHA
D6PSA0	D6PSA0_9BRAS
D6PSA1	D6PSA1_9BRAS
D6PSA3	D6PSA3_9BRAS
D6PSA4	D6PSA4_9BRAS
D7KAK8	D7KAK8_ARALL
D7KEE9	D7KEE9_ARALL
D7KGF4	D7KGF4_ARALL
D7KGF6	D7KGF6_ARALL
D7KJ72	D7KJ72_ARALL
D7KLD9	D7KLD9_ARALL
D7KT53	D7KT53_ARALL
D7KTX1	D7KTX1_ARALL
D7KTX9	D7KTX9_ARALL
D7L1U5	D7L1U5_ARALL
D7L2D9	D7L2D9_ARALL
D7L645	D7L645_ARALL
D7L8B8	D7L8B8_ARALL
D7LC68	D7LC68_ARALL
D7LJX7	D7LJX7_ARALL
D7LJX8	D7LJX8_ARALL
D7LKT9	D7LKT9_ARALL
D7LLP9	D7LLP9_ARALL
D7LM59	D7LM59_ARALL
D7LQ45	D7LQ45_ARALL
D7LW92	D7LW92_ARALL
D7M7A4	D7M7A4_ARALL
D7MAM6	D7MAM6_ARALL
D7MAM8	D7MAM8_ARALL
D7MAN0	D7MAN0_ARALL
D7ML34	D7ML34_ARALL
D7MRL2	D7MRL2_ARALL
D7MUF2	D7MUF2_ARALL
D7MV68	D7MV68_ARALL
D8QWI0	D8QWI0_SELML
D8RUB4	D8RUB4_SELML
D8U7K2	D8U7K2_VOLCA
E1Z4U7	E1Z4U7_CHLVA
E3QE51	E3QE51_COLGM
E3RG85	E3RG85_PYRTT
E3SA34	E3SA34_PYRTT
E4MXD2	E4MXD2_EUTHA
E5A2P9	E5A2P9_LEPMJ
F0XCX2	F0XCX2_GROCL
F2DK00	F2DK00_HORVV
F2EFB3	F2EFB3_HORVV
F6GVC2	F6GVC2_VITVI
F6HB81	F6HB81_VITVI
F6HHQ2	F6HHQ2_VITVI
F8MF58	F8MF58_NEUT8
G2Q7A7	G2Q7A7_THET4
G2QQL4	G2QQL4_THETT
G2XER2	G2XER2_VERDV
G2XVC6	G2XVC6_BOTF4
G3LRW6	G3LRW6_9BRAS
G3LRW8	G3LRW8_9BRAS
G3YDA2	G3YDA2_ASPNA
G4UEQ9	G4UEQ9_NEUT9
G7I2P7	G7I2P7_MEDTR
G7IH11	G7IH11_MEDTR
G7KX08	G7KX08_MEDTR
G7KX12	G7KX12_MEDTR
G7KXZ0	G7KXZ0_MEDTR
G7XYV6	G7XYV6_ASPKW
G8R8M4	G8R8M4_OWEHD
G9MJ71	G9MJ71_HYPVG
G9PBA4	G9PBA4_HYPAI
H6BZ66	H6BZ66_EXODN
H9WX14	H9WX14_PINTA
I0YS52	I0YS52_COCSC
I1ETV5	I1ETV5_AMPQE
I1QMA2	I1QMA2_ORYGL
I1S0K3	I1S0K3_GIBZE
I3SU61	I3SU61_LOTJA
I8ICQ2	I8ICQ2_ASPO3
J3MVS8	J3MVS8_ORYBR
J5R3U7	J5R3U7_TRIAS
J7FLJ0	J7FLJ0_CARHR
J7FLJ4	J7FLJ4_9BRAS
J7FMU8	J7FMU8_9BRAS
J7FMV0	J7FMV0_ISATI
J7FPI6	J7FPI6_ALLPE
J7FPI9	J7FPI9_ISATI
J7FRY5	J7FRY5_9BRAS
J7FRZ0	J7FRZ0_CARHR
J7FU88	J7FU88_9BRAS
J7FU93	J7FU93_9BRAS
K1S4K7	K1S4K7_CRAGI
K1VY97	K1VY97_TRIAC
K1WTC4	K1WTC4_MARBU
K2RZ68	K2RZ68_MACPH
K3UUD6	K3UUD6_FUSPC
K8YZG5	K8YZG5_NANGC
L1IZQ8	L1IZQ8_GUITC
L2FNK4	L2FNK4_COLFN
L8H5A7	L8H5A7_ACACF
M0ZN58	M0ZN58_SOLTU
M1VLS0	M1VLS0_CYAM1
M1W8T3	M1W8T3_CLAP2
M2SVM6	M2SVM6_COCSN
M2TRF8	M2TRF8_COCH5
M3AKW7	M3AKW7_PSEFD
M3AT30	M3AT30_SPHMS
M4DR00	M4DR00_BRACM
M4F8U4	M4F8U4_BRACM
M4FA44	M4FA44_BRACM
M4FF30	M4FF30_BRACM
M5GFM4	M5GFM4_DACPD
M5WSR8	M5WSR8_PRUPE
M5WUY8	M5WUY8_PRUPE
M5XFD1	M5XFD1_PRUPE
M7SU03	M7SU03_EUTLA
M7TE47	M7TE47_EUTLA
M7TYR8	M7TYR8_BOTF1
M7ZSR2	M7ZSR2_TRIUA
M8A0W4	M8A0W4_TRIUA
M8BJQ8	M8BJQ8_AEGTA
N4XF30	N4XF30_COCH4
Q0J381	Q0J381_ORYSJ
Q0U9I0	Q0U9I0_PHANO
Q0UIR8	Q0UIR8_PHANO
Q1JRZ1	Q1JRZ1_ARALL
Q2HGG9	Q2HGG9_CHAGB
Q2TXI1	Q2TXI1_ASPOR
Q4TU02	Q4TU02_BRAOT
Q6K482	Q6K482_ORYSJ
Q6Z702	Q6Z702_ORYSJ
Q6ZXK6	Q6ZXK6_ORYSJ
Q705L3	Q705L3_ARAHA
Q705L9	Q705L9_ARAHA
Q705M0	Q705M0_ARAHA
Q7XAW2	Q7XAW2_BRARP
Q8VWY8	Q8VWY8_HORVU
Q8X0Y0	Q8X0Y0_NEUCS
R0GAS5	R0GAS5_9BRAS
R0IEG3	R0IEG3_EXST2
R0J3D0	R0J3D0_EXST2
R0JZE2	R0JZE2_EXST2
R1EMP1	R1EMP1_EMIHU
R4HEW0	R4HEW0_BRANA
R7QD35	R7QD35_CHOCR
R8BJ67	R8BJ67_PHAM7
S0E151	S0E151_GIBF5
S3D4K6	S3D4K6_OPHP1
S3D698	S3D698_GLAL2
S8B2X1	S8B2X1_PENO1
S8CYI6	S8CYI6_9LAMI
T0KU75	T0KU75_COLGC
U7Q7D3	U7Q7D3_SPOS1
V4K4Q6	V4K4Q6_EUTSA
V4K8S0	V4K8S0_EUTSA
V4KB56	V4KB56_EUTSA
V4KC10	V4KC10_EUTSA
V4KCG9	V4KCG9_EUTSA
V4KJI5	V4KJI5_EUTSA
V4KMI1	V4KMI1_EUTSA
V4KPF2	V4KPF2_EUTSA
V4KRJ0	V4KRJ0_EUTSA
V4KST6	V4KST6_EUTSA
V4L356	V4L356_EUTSA
V4LGY7	V4LGY7_EUTSA
V4M074	V4M074_EUTSA
V4M6C2	V4M6C2_EUTSA
V4M974	V4M974_EUTSA
V4MDR1	V4MDR1_EUTSA
V4N7A5	V4N7A5_EUTSA
V4NP33	V4NP33_EUTSA
V4T8A6	V4T8A6_CITCL
V4U529	V4U529_CITCL
V4VYX8	V4VYX8_CITCL
V5FWV3	V5FWV3_BYSSN
V7BXJ7	V7BXJ7_PHAVU
V9XU70	V9XU70_9BRAS
V9XX14	V9XX14_9BRAS
V9XXR3	V9XXR3_9BRAS
V9XZN8	V9XZN8_9BRAS
W1PCR1	W1PCR1_AMBTC
W6YCQ6	W6YCQ6_COCC2
W6Z0H0	W6Z0H0_COCC2
W6ZAW7	W6ZAW7_COCMI
W7E773	W7E773_BIPV3
W7EV34	W7EV34_BIPV3
W7HMI7	W7HMI7_9PEZI
W9CBK8	W9CBK8_SCLBF
W9CV50	W9CV50_SCLBF
